corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
altlex,altlex_dev.tsv,85,0,altlex_altlex_dev.tsv_85_0,"As a result , the eyewall got eroded and the maximum 1-min sustained winds dropped to .","<ARG0>As a</ARG0> result <ARG1>, the eyewall got eroded and the maximum 1-min sustained winds dropped to .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,86,0,altlex_altlex_dev.tsv_86_0,"The LLCC was also relatively large , elongated and cloud free .","<ARG1>The LLCC was also relatively large , elongated</ARG1> and <ARG0>cloud free .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,87,0,altlex_altlex_dev.tsv_87_0,Authorities ordered more than a hundred thousand people across the country to flee from Typhoon Nesat 's rains and wind gusts .,<ARG1>Authorities ordered more than a hundred thousand people across the country to flee from Typhoon Nesat 's rains</ARG1> and <ARG0>wind gusts .</ARG0>,0,0,,1
altlex,altlex_dev.tsv,88,0,altlex_altlex_dev.tsv_88_0,"On that night , the PAGASA initiated advisories on Nalgae , giving it the local name `` Quiel '' , as it entered the Philippine Area of Responsibility ( PAR ) .","<ARG1>On that night , the PAGASA initiated advisories on Nalgae , giving it the local name `` Quiel '' ,</ARG1> as <ARG0>it entered the Philippine Area of Responsibility ( PAR ) .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,89,0,altlex_altlex_dev.tsv_89_0,"Striking the Philippines just days after Typhoon Nesat , Nalgae caused further damage across Luzon .","<ARG0>Striking the Philippines just days after Typhoon Nesat , Nalgae</ARG0> caused <ARG1>further damage across Luzon .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,90,0,altlex_altlex_dev.tsv_90_0,"After a few hours , the JTWC upgraded it to a tropical depression and designated as `` 26W '' .","<ARG1>After a few hours , the JTWC upgraded it to a tropical depression</ARG1> and <ARG0>designated as `` 26W '' .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,91,0,altlex_altlex_dev.tsv_91_0,"The following weak tropical depressions were also monitored by one or more of the warning centres , however they were either short lived or did not significantly develop further .","<ARG1>The</ARG1> following <ARG0>weak tropical depressions were also monitored by one or more of the warning centres , however they were either short lived or did not significantly develop further .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,92,0,altlex_altlex_dev.tsv_92_0,PAGASA assigns names to tropical depressions that form within their area of responsibility and any tropical cyclone that might move into their area of responsibility .,<ARG1>PAGASA assigns names to tropical depressions that form within their area of responsibility</ARG1> and <ARG0>any tropical cyclone that might move into their area of responsibility .</ARG0>,0,0,,1
altlex,altlex_dev.tsv,93,0,altlex_altlex_dev.tsv_93_0,"During each season several national meteorological services and scientific agencies forecast how many tropical cyclones , tropical storms , and typhoons will form during a season and/or how many tropical cyclones will affect a particular country .","<ARG1>During each season several national meteorological services and scientific agencies forecast how many tropical cyclones , tropical storms ,</ARG1> and <ARG0>typhoons will form during a season and/or how many tropical cyclones will affect a particular country .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,94,0,altlex_altlex_dev.tsv_94_0,"Intensity On April 1 , the Japan Meteorological Agency ( JMA ) and Joint Typhoon Warning Center ( JTWC ) began monitoring an area of low pressure associated with intermittent convection over the South China Sea , roughly 535 km ( 335 mi ) east-southeast of Ho Chi Minh City , Vietnam .","<ARG1>Intensity On April 1 , the Japan Meteorological Agency ( JMA ) and Joint Typhoon Warning Center ( JTWC ) began monitoring an area of</ARG1> low <ARG0>pressure associated with intermittent convection over the South China Sea , roughly 535 km ( 335 mi ) east-southeast of Ho Chi Minh City , Vietnam .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,95,0,altlex_altlex_dev.tsv_95_0,"Early on April 6 , the JTWC issued their final advisory on the depression as it began to dissipate over open waters .","<ARG1>Early on April 6 , the JTWC issued their final advisory on the depression</ARG1> as <ARG0>it began to dissipate over open waters .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,67,1,altlex_altlex_dev.tsv_67_1,"According to the National Disaster Risk Reduction and Management Council , at least 35 people have been killed and two more are missing as a result of Aere .","<ARG1>According to the National Disaster Risk Reduction and Management Council , at least 35 people have been killed and two more are missing</ARG1> as a result of <ARG0>Aere .</ARG0>",1,1,,1
altlex,altlex_dev.tsv,96,0,altlex_altlex_dev.tsv_96_0,"The JMA then started to monitor the system as a tropical depression later that day , before the JTWC designated it as Tropical Depression 04W early on May 20 .","<ARG1>The JMA then started to monitor the system</ARG1> as <ARG0>a tropical depression later that day , before the JTWC designated it as Tropical Depression 04W early on May 20 .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,97,0,altlex_altlex_dev.tsv_97_0,"Over the next couple of days the system gradually developed further , before late on June 16 , the JMA , JTWC and PAGASA , all reported that the system had developed into a tropical depression , with PAGASA naming it as Egay .","<ARG1>Over the next couple of days the system gradually developed further , before late on June 16 , the JMA , JTWC</ARG1> and <ARG0>PAGASA , all reported that the system had developed into a tropical depression , with PAGASA naming it as Egay .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,98,0,altlex_altlex_dev.tsv_98_0,At least nine people were killed and three others were reported missing across the country .,<ARG1>At least nine people were killed</ARG1> and <ARG0>three others were reported missing across the country .</ARG0>,0,0,,1
altlex,altlex_dev.tsv,99,0,altlex_altlex_dev.tsv_99_0,"Intensity It can be traced back to a Tropical Depression on July 10 , which made landfall over Fujian , China.The remnant low of the weak depression drifted back south , and entered the South China Sea on July 13 , and later started to reintensify as it drift back inland , the JMA reported that a low has strengthen into tropical depression as it drifted over Guangdong , China on July 16 .","<ARG1>Intensity It can be traced back to a Tropical Depression on July 10 , which made landfall over Fujian , China.The remnant low of the weak depression drifted back south , and entered the South China Sea on July 13 , and later started to reintensify</ARG1> as <ARG0>it drift back inland , the JMA reported that a low has strengthen into tropical depression as it drifted over Guangdong , China on July 16 .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,100,0,altlex_altlex_dev.tsv_100_0,"Intensity Late on July 23 , an area of low pressure formed to the southeast of Chuuk .","<ARG1>Intensity Late on July 23 , an area of</ARG1> low <ARG0>pressure formed to the southeast of Chuuk .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,101,0,altlex_altlex_dev.tsv_101_0,"As a result , the PAGASA issued their final warning on the system , downgrading it to a tropical low .","<ARG0>As a</ARG0> result <ARG1>, the PAGASA issued their final warning on the system , downgrading it to a tropical low .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,102,0,altlex_altlex_dev.tsv_102_0,"But despite this , Tropical Depression Lando regenerated soon afterwards , and the JMA reissued their advisories on Lando .","<ARG1>But despite this , Tropical Depression Lando regenerated soon afterwards ,</ARG1> and <ARG0>the JMA reissued their advisories on Lando .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,74,1,altlex_altlex_dev.tsv_74_1,"As a result , the JMA reporting that the system was no longer a Severe Tropical Storm , downgraded Merbok to a Tropical Storm .","<ARG0>As a</ARG0> result <ARG1>, the JMA reporting that the system was no longer a Severe Tropical Storm , downgraded Merbok to a Tropical Storm .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,103,0,altlex_altlex_dev.tsv_103_0,"However , at midnight , the same day , the remnants regenerated , and the JMA started tracking the system as a tropical depression again , until it last appeared near Okinawa , Japan on August 25 , as the system dissipated completely .","<ARG1>However , at midnight , the same day , the remnants regenerated ,</ARG1> and <ARG0>the JMA started tracking the system as a tropical depression again , until it last appeared near Okinawa , Japan on August 25 , as the system dissipated completely .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,75,1,altlex_altlex_dev.tsv_75_1,"As a result , Nanmadol continued to intensify rapidly and became a typhoon , by midnight , that day .","<ARG0>As a</ARG0> result <ARG1>, Nanmadol continued to intensify rapidly and became a typhoon , by midnight , that day .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,104,0,altlex_altlex_dev.tsv_104_0,"At midnight that day , the system became sufficiently well organized that the JMA started tracking it as a tropical depression .","<ARG1>At midnight that day , the system became sufficiently well organized that the JMA started tracking it</ARG1> as <ARG0>a tropical depression .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,77,1,altlex_altlex_dev.tsv_77_1,"As a result , Talas accelerated towards the west maintaining strength and outflow .","<ARG0>As a</ARG0> result <ARG1>, Talas accelerated towards the west maintaining strength and outflow .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,105,0,altlex_altlex_dev.tsv_105_0,"As 16W continued to accelerate north at a staggering 35 kn , convective banding became fragmented and detached behind the main area of central convection .","<ARG1>As 16W continued to accelerate north at a staggering 35 kn , convective banding</ARG1> became <ARG0>fragmented and detached behind the main area of central convection .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,106,0,altlex_altlex_dev.tsv_106_0,"As a result , the LLCC became fully exposed and virtually lacked convection .","<ARG0>As a</ARG0> result <ARG1>, the LLCC became fully exposed and virtually lacked convection .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,79,1,altlex_altlex_dev.tsv_79_1,"After increasing wind shear caused further weakening , the JTWC downgraded Kulap to a tropical depression late on September 8 .","<ARG0>After increasing wind shear</ARG0> caused <ARG1>further weakening , the JTWC downgraded Kulap to a tropical depression late on September 8 .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,107,0,altlex_altlex_dev.tsv_107_0,"Intensity Early on September 8 , a cluster of thunderstorms came together as a low pressure area with imporoving outflow and a developing low-level circulation center ( LLCC ) .","<ARG1>Intensity Early on September 8 , a cluster of thunderstorms came together as a low pressure area with imporoving outflow</ARG1> and <ARG0>a developing low-level circulation center ( LLCC ) .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,81,1,altlex_altlex_dev.tsv_81_1,"As a result , the JTWC ceased advisories on the storm , as it became fully extratropical .","<ARG0>As a</ARG0> result <ARG1>, the JTWC ceased advisories on the storm , as it became fully extratropical .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,82,1,altlex_altlex_dev.tsv_82_1,"In the begging , Sonca seemed to have intensified rapidly since formation , however , soon the storm weakened back to a minimal tropical storm because of dry air entering the LLCC that caused it to elongate and weaken .","<ARG0>In the begging , Sonca seemed to have intensified rapidly since formation , however , soon the storm weakened back to a minimal tropical storm because of dry air entering the LLCC that</ARG0> caused <ARG1>it to elongate and weaken .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,108,0,altlex_altlex_dev.tsv_108_0,"However , that was not for too long as vigorous convection persisted over the well defined LLCC with tightly curved banding wrapped in , Sonca continued to strengthen gradually and the JTWC reported winds of at-least 50 kn near the center .","<ARG1>However , that was not for too long</ARG1> as <ARG0>vigorous convection persisted over the well defined LLCC with tightly curved banding wrapped in , Sonca continued to strengthen gradually and the JTWC reported winds of at-least 50 kn near the center .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,109,0,altlex_altlex_dev.tsv_109_0,"As a result , Sonca strengthened more rapidly and by early the next day , it became a typhoon .","<ARG0>As a</ARG0> result <ARG1>, Sonca strengthened more rapidly and by early the next day , it became a typhoon .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,84,1,altlex_altlex_dev.tsv_84_1,"As a result , the JMA upgraded Nesat to a severe tropical storm on September 25 .","<ARG0>As a</ARG0> result <ARG1>, the JMA upgraded Nesat to a severe tropical storm on September 25 .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,110,0,altlex_altlex_dev.tsv_110_0,"The low slowly drifted north and strengthened slowly until on September 24 , when the JMA upgraded the system to a tropical depression east of Vietnam .","<ARG1>The low slowly drifted north and strengthened slowly until on September 24 ,</ARG1> when <ARG0>the JMA upgraded the system to a tropical depression east of Vietnam .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,111,0,altlex_altlex_dev.tsv_111_0,"Hitting the Philippines just days after Typhoon Nesat , Nalgae caused further damage across Luzon .","<ARG0>Hitting the Philippines just days after Typhoon Nesat , Nalgae</ARG0> caused <ARG1>further damage across Luzon .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,112,0,altlex_altlex_dev.tsv_112_0,The PAGASA called it `` Sendong '' as it entered the Philippine Area of Responsibility .,<ARG1>The PAGASA called it `` Sendong ''</ARG1> as <ARG0>it entered the Philippine Area of Responsibility .</ARG0>,0,0,,1
